code,ISO3V10,Country,EPI_regions,GEO_subregion,GDPCAP07,Population07,Landarea,PopulationDensity,Landlock,No_surface_water,Desert,High_Population_Density,EPI,ENVHEALTH,ECOSYSTEM,DALY,AIR_H,WATER_H,AIR_E,WATER_E,BIODIVERSITY,FORESTRY,FISHERIES,AGRICULTURE,CLIMATE,DALY_pt,ACSAT_pt,ACSAT_pt_imp,WATSUP_pt,WATSUP_pt_imp,INDOOR_pt,PM10_pt,SO2_pt,NOX_pt,NMVOC_pt,OZONE_pt,WQI_pt,WQI_pt_imp,WQI_pt_GEMS station data,WSI_pt,WATSTR_pt,PACOV_pt,MPAEEZ_pt,AZE_pt,FORGRO_pt,FORCOV_pt,MTI_pt,EEZTD_pt,AGWAT_pt,AGSUB_pt,AGPEST_pt,GHGCAP_pt,GHGCAP_pt_imp,GHGIND_pt,CO2KWH_pt,CO2KWH_pt_imp,DALY_raw,ACSAT_raw,ACSAT_raw_imp,WATSUP_raw,WATSUP_raw_imp,INDOOR_raw,PM10_raw,OZONE_raw,WQI_raw,WQI_raw_imp,WQI_raw_GEMS station data,SO2_raw,NOX_raw,NMVOC_raw,WSI_raw,WATSTR_raw,PACOV_raw,AZE_raw,MPAEEZ_raw,FORGRO_raw,FORCOV_raw,MTI_raw,EEZTD_raw,AGWAT_raw,AGSUB_raw,AGPEST_raw,GHGCAP_raw,GHGCAP_raw_imp,GHGIND_raw,CO2KWH_raw,CO2KWH_raw_imp,DALY_w,ACSAT_w,WATSUP_w,INDOOR_w,PM10_w,OZONE_w,SO2_w,NOX_w,NMVOC_w,WSI_w,WATSTR_w,PACOV_w,AZE_w,MPAEEZ_w,FORGRO_w,FORCOV_w,MTI_w,EEZTD_w,AGWAT_w,AGSUB_w,AGPEST_w,GHGCAP_w,GHGIND_w,CO2KWH_w,DALY_tr,PM10_tr,OZONE_tr,SO2_tr,NOX_tr,NMVOC_tr,WATSTR_tr,MPAEEZ_tr,AGWAT_tr,GHGCAP_tr,GHGIND_tr,CO2KWH_tr,DALY_t,ACSAT_t,WATSUP_t,INDOOR_t,PM10_t,OZONE_t,SO2_t,NOX_t,NMVOC_t,WSI_t,WATSTR_t,PACOV_t,AZE_t,MPAEEZ_t,FORGRO_t,FORCOV_t,MTI_t,EEZTD_t,AGWAT_t,AGSUB_t,AGPEST_t,GHGCAP_t,GHGIND_t,CO2KWH_t,DALY_ttr,PM10_ttr,OZONE_ttr,SO2_ttr,NOX_ttr,NMVOC_ttr,WATSTR_ttr,MPAEEZ_ttr,AGWAT_ttr,GHGCAP_ttr,GHGIND_ttr,CO2KWH_ttr
16,ASM,American Samoa,East Asia and the Pacific,South Pacific,NA,65029.36,198.22,328.07,0,1,0,1,NA,NA,NA,NA,NA,NA,46.47,NA,25.25,95.02,94.36,40.00,NA,NA,NA,0,NA,0,NA,NA,35.48636007,34.24324763,38.13981369,100,NA,0,NA,NA,NA,2.197,94.4006252,NA,96.2572,93.77916019,88.71187396,99.998865,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,4.949997,5.129155,2.740931,NA,NA,0.2197,NA,8.617921,0.990643,-0.2,-0.003846,0.001135,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,1.599386971,1.634940928,1.008297644,NA,NA,0.2197,NA,2.263628129,0.990643,-0.2,-0.003846,0.001135,NA,0,0,NA,NA,NA,NA,NA,0,1.599386971,1.634940928,1.008297644,NA,2.263628129,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
28,ATG,Antigua and Barbuda,Latin America and Caribbean,Caribbean,19395.86,84813.54,443.84,191.09,0,0,1,1,69.8,83.21,56.38,73.01,97.37,89.44,36.03,70.87,27.61,100.00,75.54,54.55,61.88,73.0128696,94.38832772,0,84.48275862,0,94.73684211,100,18.22131617,33.95600039,27.55251667,100,41.7,1,NA,100,NA,53.481,3.478145592,0,NA,100,52.45251121,98.627277,100,100,9.090909091,72.8,1,100,1.9,1,23,95,0,91,0,5,12.161184,0,41.7,1,NA,26.045403,5.270893,7.163767,0,NA,5.3481,0,0.086979,NA,0,-0.0162,1.372723,1.923,0,2,6.0,1,0,847.7,1,3.135494216,95,91,5,2.49824924,0,3.259841284,1.662199798,1.96903596,0,NA,5.3481,0,0.083402289,NA,0,-0.0162,1.372723,1.072610486,0,2,1.948943686,0,6.742536873,3.135494216,2.49824924,0,3.259841284,1.662199798,1.96903596,NA,0.083402289,1.072610486,1.948943686,0,6.742536873,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
36,AUS,Australia,East Asia and the Pacific,Australia and New Zealand,32734.85,21015000.00,7634643.84,2.75,0,0,0,0,65.7,91.73,39.58,84.77,97.37,100.00,29.46,57.95,77.86,96.89,96.53,97.19,27.64,84.77138876,100,0,100,0,94.73684211,100,25.67566711,24.73767738,22.14401548,52.82291938,61.74320616,0,61.74320616,100,8.316593389,75.633,90.72361469,69.444444,NA,96.88958009,100,93.069346,100,90.62521509,100,16.6,1,76.84907877,0.436505691,0,16,100,0,100,0,5,15.393274,11575.3,61.74320616,0,61.74320616,12.7168,12.641562,11.702791,0,45.69,7.5633,69.444444,7.806211,NA,-0.1,0.006652,6.930654,3.66,0.0260425,22,28.5,1,59.104882,907.077,0,2.772588722,100,100,5,2.733930661,9.356715184,2.542923954,2.536989957,2.45982736,0,3.843530009,7.5633,69.444444,2.175457268,NA,-0.1,0.006652,6.930654,1.539015448,0.0260425,22,3.38592627,4.09609107,6.810227342,2.772588722,2.733930661,9.356715184,2.542923954,2.536989957,2.45982736,3.843530009,2.175457268,1.539015448,3.38592627,4.09609107,6.810227342,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
40,AUT,Austria,Europe,Western Europe,35536.57,8315427.00,83160.64,99.99,1,0,0,0,78.1,89.47,66.80,86.86,84.15,100.00,39.83,97.55,100.00,100.00,NA,84.54,50.07,86.86250463,100,0,100,0,94.73684211,73.55535436,43.2111664,41.26511174,40.78767961,27.2986161,95.10685824,0,95.10685824,100,100,100,NA,NA,100,100,NA,NA,100,48.46296365,100,44.1,1,78.5276634,33.57737442,0,15,100,0,100,0,5,33.030442,1828480,95.10685824,0,95.10685824,2.354807,2.634222,2.155491,0,0,10,NA,NA,1.065257,0.1,NA,NA,0.025,0.1431663,22,13.6,1,57.061253,202.311,0,2.708050201,100,100,5,3.497429621,14.41899613,0.856458771,0.968587882,0.76801854,0,0,10,NA,NA,1.065257,0.1,NA,NA,0.024692613,0.1431663,22,2.68354157,4.061498539,5.309806117,2.708050201,3.497429621,14.41899613,0.856458771,0.968587882,0.76801854,0,NA,0.024692613,2.68354157,4.061498539,5.309806117,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
31,AZE,Azerbaijan,Eastern Europe and Central Asia,Eastern Europe,7395.17,8581279.00,85359.86,100.53,1,0,1,0,59.1,62.72,55.43,57.61,65.86,69.81,54.33,51.40,67.57,100.00,NA,44.13,58.09,57.60864249,77.55331089,0,62.06896552,0,89.68421053,42.03014938,45.27396867,52.04104761,38.11902312,100,44.3,1,NA,100,17.03951563,67.572,NA,NA,100,100,NA,NA,59.27897914,100,4.545454545,63.4,1,88.94613336,16.61188367,0,37,80,0,78,0,9.8,60.070167,0,44.3,1,NA,1.931062,0.947418,2.746107,0,31.39,6.7572,NA,NA,1,0,NA,NA,26.9,0,1,7.9,1,45.842603,436.1135,0,3.610917913,80,78,9.8,4.095513329,0,0.658070111,-0.054014889,1.010184272,0,3.477849733,6.7572,NA,NA,1,0,NA,NA,3.328626689,0,1,2.189508776,3.846793109,6.077902531,3.610917913,4.095513329,0,0.658070111,-0.054014889,1.010184272,3.477849733,NA,3.328626689,2.189508776,3.846793109,6.077902531,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
108,BDI,Burundi,Sub-Saharan Africa,Eastern Africa,348.76,7837981.00,25226.95,310.70,1,0,0,1,43.9,22.56,65.25,4.09,40.17,41.89,51.96,69.90,51.50,0.00,NA,100.00,78.02,4.089485867,33.78226712,0,50,0,0,80.34449854,64.99992936,50.63438832,37.72468119,28.42090579,39.8,1,NA,100,100,51.499,NA,NA,NA,0,NA,NA,100,100,100,100,0,100,12.1,1,193,41,0,71,0,95,29.038678,1463600,39.8,1,NA,0.289656,1.082716,2.846154,0,0,5.1499,NA,NA,NA,-5.2,NA,NA,1.77,0,22,0.664125,0,0,535.0,1,5.262690189,41,71,95,3.368628666,14.1964104,-1.239061267,0.079472699,1.045968609,0,0,5.1499,NA,NA,NA,-3.215,NA,NA,1.01884732,0,22,0.50929946,0,6.282245975,5.262690189,3.368628666,14.1964104,-1.239061267,0.079472699,1.045968609,0,NA,1.01884732,0.50929946,0,6.282245975,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
56,BEL,Belgium,Europe,Western Europe,33399.00,10625700.00,30553.27,347.78,0,0,0,1,58.1,89.05,27.09,80.96,94.30,100.00,21.44,56.53,20.20,100.00,48.74,70.00,36.65,80.9550947,100,0,100,0,94.73684211,93.866603,13.26602041,28.94707415,28.98780967,30.92280576,66.30324361,0,66.30324361,87.21025884,6.2853468,26.55,1.138130798,NA,100,100,97.47000399,0,100,0,100,38.3,1,41.39151774,28.65342686,0,18,100,0,100,0,5,22.468013,891092,66.30324361,0,66.30324361,41.947281,8.478481,6.288931,0.093443,49.84,2.655,NA,0.027667,1.094663,0,-0.000862,100,1.974,0.33,22,16.0,1,123.811667,252.834,0,2.890371758,100,100,5,3.112092653,13.70020408,3.736413616,2.137531306,1.838791104,0.093443,3.928683446,2.655,NA,0.027291185,1.094663,0,-0.000862,100,1.089907848,0.27779304,22,2.832380409,4.826805937,5.532733147,2.890371758,3.112092653,13.70020408,3.736413616,2.137531306,1.838791104,3.928683446,0.027291185,1.089907848,2.832380409,4.826805937,5.532733147,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
204,BEN,Benin,Sub-Saharan Africa,Western Africa,1332.29,8393132.00,115828.16,72.46,0,0,0,0,39.6,22.94,56.24,16.40,28.43,30.55,50.30,68.62,74.20,22.24,91.50,99.80,54.71,16.3982647,21.4365881,0,39.65517241,0,0.757894737,56.10075601,66.53174219,51.46085635,41.57741955,9.187358326,37.2,1,NA,100,100,98.932,0,NA,NA,22.23950233,100,82.993655,100,99.3284569,100,72.66390854,0,67.16904936,6.353502109,0,132,30,0,65,0,94.28,45.996778,66388500.48,37.2,1,NA,0.249978,1.001044,2.006424,0,0,9.8932,NA,0,NA,-2.5,0.009454,17.006345,0.2235,0.0018655,22,6.044604,0,72.374657,693.9091,0,4.882801923,30,65,94.28,3.828571351,18.01103443,-1.386382365,0.001043455,0.696354033,0,0,9.8932,NA,0,NA,-2.5,0.009454,17.006345,0.201715604,0.0018655,22,1.952261934,4.295578604,6.542340972,4.882801923,3.828571351,18.01103443,-1.386382365,0.001043455,0.696354033,0,0,0.201715604,1.952261934,4.295578604,6.542340972,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
854,BFA,Burkina Faso,Sub-Saharan Africa,Western Africa,1057.53,14777431.33,275747.61,53.59,1,0,0,0,47.3,12.24,82.33,4.94,12.04,27.04,58.68,59.90,100.00,79.12,NA,81.00,76.31,4.93995596,2.356902357,0,51.72413793,0,0,24.08116938,75.99787981,63.48881334,52.03508877,8.551181853,50.5,1,NA,100,38.54214143,100,NA,NA,67.5676,90.66874028,NA,NA,100,97.26544625,63.63636364,100,0,100,5.3,1,188,13,0,72,0,95,84.439413,75316398.08,50.5,1,NA,0.100582,0.3197,0.776762,0,12.15,10,NA,NA,0.918919,-0.3,NA,NA,5.52,0.0075964,14,2.088512,0,0,729.4,1,5.236441963,13,72,95,4.436034271,18.13720845,-2.296781964,-1.140372223,-0.252621282,0,2.576421759,10,NA,NA,0.918919,-0.3,NA,NA,1.874874376,0.0075964,14,1.127689422,0,6.592278357,5.236441963,4.436034271,18.13720845,-2.296781964,-1.140372223,-0.252621282,2.576421759,NA,1.874874376,1.127689422,0,6.592278357,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
50,BGD,Bangladesh,South Asia,South Asia,1177.82,157752512.00,136248.11,1157.83,0,0,0,1,44.0,32.33,55.57,39.85,2.78,46.84,42.98,79.96,14.92,87.64,26.02,54.55,70.72,39.85399543,28.17059484,0,65.51724138,0,5.557894737,0,53.50754351,47.41055372,34.55946721,15.36432453,87.15963045,0,87.15963045,100,45.50751259,17.999,5.663926806,NA,84.6152,90.66874028,52.04747705,0,100,100,9.090909091,100,0,75.67667278,7.214984653,0,64,36,0,80,0,89.72,135.430567,19500400.64,87.15963045,0,87.15963045,0.874775,1.470209,3.79314,0,8.82,1.7999,NA,0.14547,0.961538,-0.3,-0.016338,100,6.304,0,2,1.517091,0,60.574769,667.3657,0,4.158883083,36,80,89.72,4.892892683,16.78594562,-0.133788569,0.385404568,1.333194172,0,2.284421122,1.7999,NA,0.135815033,0.961538,-0.3,-0.016338,100,1.988422143,0,2,0.92310387,4.120252192,6.503338172,4.158883083,4.908459088,16.78594562,-0.133788569,0.385404568,1.333194172,2.284421122,0.135815033,1.988422143,0.92310387,4.120252192,6.503338172,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
100,BGR,Bulgaria,Europe,Central Europe,10569.85,7659764.00,111307.14,68.82,0,0,0,0,62.5,73.21,51.85,65.50,63.26,98.58,41.33,68.68,66.94,100.00,93.20,95.44,39.92,65.50225385,98.87766554,0,98.27586207,0,82.10526316,44.4133599,27.64999022,48.06842736,53.1543974,63.81133745,81.08544346,0,81.08544346,99.0104146,13.53876038,89.111,0.436096322,NA,100,100,98.735002,87.656644,100,84.79796326,100,62.5,1,21.80270302,12.93226321,0,29,99,0,99,0,17,57.414679,1308.45,81.08544346,0,81.08544346,10.517544,1.38123,0.70174,0.00723,36.51,8.9111,NA,0.010512,1.079848,1.4,-0.000431,12.343356,9.248,0.0422302,22,8.1,1,185.885334,515.1684,0,3.36729583,99,99,17,4.050300002,7.177362481,2.35304472,0.322974407,-0.354192314,0.00723,3.624607564,8.9111,NA,0.010457133,1.079848,1.4,-0.000431,12.343356,2.327082565,0.0422302,22,2.212896353,5.230495242,6.244493838,3.36729583,4.050300002,7.177362481,2.35304472,0.322974407,-0.354192314,3.624607564,0.010457133,2.327082565,2.212896353,5.230495242,6.244493838,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
48,BHR,Bahrain,Middle East and North Africa,Arabian Peninsula,35700.00,752788.97,637.88,1180.14,0,1,1,1,42.0,83.69,0.23,84.77,65.23,100.00,17.75,0.00,13.61,100.00,35.36,34.55,25.49,84.77138876,100.0,1,100.0,1,94.73684211,35.72798557,1.421351369,2.246814164,0,100,NA,0,NA,1.42E-14,NA,12.72,16.28730286,NA,NA,100,70.71720397,0,0,100,9.090909091,0.0,1,100,1.961023775,0,16,100.0,1,100.0,1,5,67.699276,0,NA,0,NA,131.048426,106.836846,127.604029,1.107182,NA,1.272,NA,0.477797,NA,3.8,-0.009977,100,128.188611,0,2,60.3,1,12.701292,846.5813,0,2.772588722,100,100,5,4.215075486,0,4.875566919,4.671302867,4.469273596,0.730609,NA,1.272,NA,0.390552465,NA,3.8,-0.009977,100,4.68352416,0,2,3.811647315,2.617490135,6.741206239,2.772588722,4.215075486,0,4.875566919,4.671302867,4.848931946,NA,0.390552465,4.861273437,4.115202156,2.617490135,6.741206239,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
44,BHS,Bahamas,Latin America and Caribbean,Caribbean,NA,331140.37,13162.30,25.16,0,0,0,0,NA,76.36,NA,63.34,81.36,97.41,48.68,71.09,77.27,100.00,94.76,45.45,NA,63.34138327,100,0,94.82758621,0,94.73684211,67.98077219,50.7335156,51.96529754,44.54297003,43.36661114,42.2,1,NA,NA,100,100,9.074600271,NA,100,100,90.63138369,98.88643,NA,100,9.090909091,67.1,1,100,NA,0,31,100,0,97,0,5,36.71511,75522.7,42.2,1,NA,1.142252,0.954253,1.533031,NA,0,10,NA,0.243089,1,0,-0.003192,1.11357,NA,0,2,7.1,1,0,NA,0,3.433987204,100,97,5,3.603188387,11.23220179,0.133001752,-0.046826444,0.427246821,NA,0,10,NA,0.217599411,1,0,-0.003192,1.11357,NA,0,2,2.093621282,0,NA,3.433987204,3.603188387,11.23220179,0.133001752,-0.046826444,0.427246821,0,0.217599411,NA,2.093621282,0,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
70,BIH,Bosnia and Herzegovina,Eastern Europe and Central Asia,Central Europe,7078.26,3778410.00,51295.18,73.66,0,0,0,0,55.9,77.13,34.61,69.04,74.11,96.33,36.98,96.73,2.83,100.00,50.00,45.45,42.65,69.0404256,94.38832772,0,98.27586207,0,48.22105263,100,32.04580395,43.42025966,44.92461243,37.40822054,93.46765208,0,93.46765208,NA,100,3.769,0,NA,100,100,100,0,NA,100,9.090909091,55.4,1,59.74092796,0,0,26,95,0,99,0,49.19,18.996661,246209,93.46765208,0,93.46765208,6.891441,2.146999,1.480848,NA,0,0.3769,NA,0,1.092179,0,0,100,NA,0,2,9.9,1,84.51215,931.5664,0,3.258096538,95,99,49.19,2.944263227,12.41394011,1.930280207,0.764071053,0.392614897,NA,0,0.3769,NA,0,1.092179,0,0,100,NA,0,2,2.393331328,4.448658471,6.829989721,3.258096538,2.944263227,12.41394011,1.930280207,0.764071053,0.392614897,0,0,NA,2.393331328,4.448658471,6.83686747,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
112,BLR,Belarus,Eastern Europe and Central Asia,Eastern Europe,10280.06,9702000.00,207012.55,46.87,1,0,0,0,65.4,74.73,56.01,52.74,97.37,96.07,62.60,66.02,70.13,100.00,NA,54.55,51.57,52.73934127,92.14365881,0,100,0,94.73684211,100,57.02343441,53.27697876,51.26347469,100,44.3,1,NA,100,75.52484601,70.126,NA,NA,100,100,NA,NA,100,100,9.090909091,54.7,1,71.59935469,25.37097744,0,43,93,0,100,0,5,6.476906,0,44.3,1,NA,0.623799,0.842568,0.8331,0,1.79,7.0126,NA,NA,1.053771,0.1,NA,NA,1.448,0,2,10.2,1,65.972239,293.3431,0,3.761200116,93,100,5,1.868242927,0,-0.471927078,-0.171300908,-0.182601596,0,1.026041596,7.0126,NA,NA,1.053771,0.1,NA,NA,0.895271365,0,2,2.413141815,4.20427819,5.681342914,3.761200116,1.868242927,0,-0.471927078,-0.171300908,-0.182601596,1.026041596,NA,0.895271365,2.413141815,4.20427819,5.681342914,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
84,BLZ,Belize,Latin America and Caribbean,Meso America,6359.44,303991.16,22290.39,13.64,0,0,0,0,69.9,67.58,72.28,57.61,92.61,62.50,50.62,74.44,96.81,100.00,85.83,54.55,63.62,57.60864249,40.51627385,0,84.48275862,0,85.21052632,100,62.55870427,46.32576677,37.51298833,32.20696523,48.9,1,NA,100,100,100,87.24015349,NA,100,100,87.94289605,83.712102,100,100,9.090909091,73.89634256,0,100,6.7,1,37,47,0,91,0,14.05,15.062335,690736,48.9,1,NA,0.366309,1.629621,2.901357,0,0,10,NA,7.100514,1,0,-0.004108,16.287898,0.161,0,2,5.825908,0,0,684.0,1,3.610917913,47,91,14.05,2.712197257,13.44551442,-1.004278039,0.488347472,1.065178559,0,0,10,NA,2.091927516,1,0,-0.004108,16.287898,0.149281703,0,2,1.920725373,0,6.527996948,3.610917913,2.712197257,13.44551442,-1.004278039,0.488347472,1.065178559,0,2.091927516,0.149281703,1.920725373,0,6.527996948,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
60,BMU,Bermuda,North America,Caribbean,NA,64000.00,63.24,1012.02,0,0,0,1,NA,NA,NA,NA,94.74,NA,33.80,NA,46.73,100.00,NA,40.00,NA,NA,NA,0,NA,0,94.73684211,NA,21.59619137,20.34133751,17.65637824,100,17.1,1,NA,NA,NA,54.932,2.067025299,75,NA,100,100,NA,NA,100,0,NA,0,NA,NA,0,NA,NA,0,NA,0,5,NA,0,17.1,1,NA,18.826489,19.186155,17.585162,NA,NA,5.4932,75,0.050814,NA,0,0.002654,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,5,NA,0,2.935264868,2.954188925,2.867055478,NA,NA,5.4932,75,0.049565102,NA,0,0.002654,NA,NA,0,0,NA,NA,NA,NA,NA,0,2.935264868,2.954188925,2.867055478,NA,0.049565102,NA,NA,NA,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
68,BOL,Bolivia,Latin America and Caribbean,South America,3790.51,9517537.28,1069133.70,8.90,1,0,0,0,44.3,45.40,43.27,41.95,41.78,55.94,64.71,84.94,85.71,87.74,NA,59.09,31.36,41.9451113,36.02693603,0,75.86206897,0,65.16842105,18.39216649,85.35069629,65.63452711,66.55568374,0,83.44258105,0,83.44258105,100,72.85817841,100,NA,42.857143,91.0312,84.44790047,NA,NA,100,100,18.18181818,19.44328323,0,72.8052186,13.74634953,0,60,43,0,86,0,33.09,94.062907,430775992.3,83.44258105,0,83.44258105,0.040914,0.260802,0.207986,0,2.12,10,42.857143,NA,0.977578,-0.5,NA,NA,0.186,0,4,26.49808,0,64.328446,496.5265,0,4.094344562,43,86,33.09,4.543963782,19.83317972,-3.196282976,-1.34399378,-1.570284509,0,1.137833002,10,42.857143,NA,0.977578,-0.5,NA,NA,0.170586301,0,4,3.314116184,4.179427562,6.207636856,4.094344562,4.543963782,19.88109878,-3.196282976,-1.34399378,-1.570284509,1.137833002,NA,0.170586301,3.314116184,4.179427562,6.207636856,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
76,BRA,Brazil,Latin America and Caribbean,South America,9145.54,190119995.00,8511043.60,22.34,0,0,0,0,63.4,71.63,55.19,58.50,90.18,79.33,39.31,85.63,61.31,82.42,89.71,90.73,46.44,58.49639803,74.18630752,0,84.48275862,0,88.49473684,91.85552191,52.88424816,42.80670366,34.39968988,0,85.43286723,0,85.43286723,100,71.6652319,94,26.21228143,31.034483,83.5036,81.33748056,100,79.410917,100,84.26288866,90.90909091,30.43708763,0,68.81279323,56.08197184,0,36,77,0,91,0,10.93,23.341808,2660989993,85.43286723,0,85.43286723,0.928817,2.275718,3.848537,0,2.28,9.4,31.034483,0.874877,0.958759,-0.6,0.007599,20.589083,0.444,0.0437166,20,19.755213,0,69.930752,73.0345,0,3.583518938,77,91,10.93,3.150246087,19.83317972,-0.073843546,0.822295607,1.347693076,0,1.187843422,9.4,31.034483,0.628543057,0.958759,-0.6,0.007599,20.589083,0.36741704,0.0437166,20,3.032797444,4.261704077,4.290931932,3.583518938,3.150246087,21.70196407,-0.073843546,0.822295607,1.347693076,1.187843422,0.628543057,0.36741704,3.032797444,4.261704077,4.290931932,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
52,BRB,Barbados,Latin America and Caribbean,Caribbean,NA,254543.00,441.02,577.17,0,0,1,1,NA,81.20,NA,73.01,79.32,99.44,42.88,30.61,0.47,100.00,77.31,90.20,NA,73.0128696,98.87766554,0,100,0,94.73684211,63.90719667,34.43721137,30.03476298,23.91776675,100,46.6,1,NA,14.61848951,NA,0.917,0.051055203,0,NA,100,55.90704172,98.711697,62.36478853,100,95.45454545,73.3,1,12.62988962,NA,0,23,99,0,100,0,5,39.665058,0,46.6,1,NA,5.475525,7.646997,9.962911,0.623805,NA,0.0917,0,0.001225,NA,0,-0.015023,1.288303,25,0,21,5.9,1,224.772982,NA,0,3.135494216,99,100,5,3.680470649,0,1.700288162,2.034313022,2.298869298,0.623805,NA,0.0917,0,0.00122425,NA,0,-0.015023,1.288303,3.258096538,0,21,1.934846024,5.41952999,NA,3.135494216,3.680470649,0,1.700288162,2.034313022,2.298869298,NA,0.00122425,3.258096538,1.934846024,5.41952999,NA,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.302585093,2.995732274,0,-4.605170186,-4.605170186,-4.605170186,0,2.397895273,2.397895273,1.252762968,3.618993327,2.302585093
